time,year,fish,port,landings
UTC,,,,pounds
1932-06-16T00:00:00Z,1932,"Crab, Dungeness",Santa Barbara,0
1932-07-16T00:00:00Z,1932,"Crab, Dungeness",All,148122
1932-07-16T00:00:00Z,1932,"Crab, Dungeness",Eureka,15856
1932-07-16T00:00:00Z,1932,"Crab, Dungeness",Los Angeles,0
1932-07-16T00:00:00Z,1932,"Crab, Dungeness",Monterey,166
1932-07-16T00:00:00Z,1932,"Crab, Dungeness",San Diego,0
1932-07-16T00:00:00Z,1932,"Crab, Dungeness",San Francisco,132100
1932-07-16T00:00:00Z,1932,"Crab, Dungeness",Santa Barbara,0
1932-08-16T00:00:00Z,1932,"Crab, Dungeness",All,13184
1932-08-16T00:00:00Z,1932,"Crab, Dungeness",Eureka,13184
1932-08-16T00:00:00Z,1932,"Crab, Dungeness",Los Angeles,0
1932-08-16T00:00:00Z,1932,"Crab, Dungeness",Monterey,0
1932-08-16T00:00:00Z,1932,"Crab, Dungeness",San Diego,0
1932-08-16T00:00:00Z,1932,"Crab, Dungeness",San Francisco,0
1932-08-16T00:00:00Z,1932,"Crab, Dungeness",Santa Barbara,0
1932-09-16T00:00:00Z,1932,"Crab, Dungeness",All,0
1932-09-16T00:00:00Z,1932,"Crab, Dungeness",Eureka,0
1932-09-16T00:00:00Z,1932,"Crab, Dungeness",Los Angeles,0
1932-09-16T00:00:00Z,1932,"Crab, Dungeness",Monterey,0
1932-09-16T00:00:00Z,1932,"Crab, Dungeness",San Diego,0
1932-09-16T00:00:00Z,1932,"Crab, Dungeness",San Francisco,0
1932-09-16T00:00:00Z,1932,"Crab, Dungeness",Santa Barbara,0
1932-10-16T00:00:00Z,1932,"Crab, Dungeness",All,0
1932-10-16T00:00:00Z,1932,"Crab, Dungeness",Eureka,0
1932-10-16T00:00:00Z,1932,"Crab, Dungeness",Los Angeles,0
1932-10-16T00:00:00Z,1932,"Crab, Dungeness",Monterey,0
1932-10-16T00:00:00Z,1932,"Crab, Dungeness",San Diego,0
1932-10-16T00:00:00Z,1932,"Crab, Dungeness",San Francisco,0
1932-10-16T00:00:00Z,1932,"Crab, Dungeness",Santa Barbara,0
1932-11-16T00:00:00Z,1932,"Crab, Dungeness",All,222216
1932-11-16T00:00:00Z,1932,"Crab, Dungeness",Eureka,0
1932-11-16T00:00:00Z,1932,"Crab, Dungeness",Los Angeles,0
1932-11-16T00:00:00Z,1932,"Crab, Dungeness",Monterey,8760
1932-11-16T00:00:00Z,1932,"Crab, Dungeness",San Diego,0
1932-11-16T00:00:00Z,1932,"Crab, Dungeness",San Francisco,213456
1932-11-16T00:00:00Z,1932,"Crab, Dungeness",Santa Barbara,0
1932-12-16T00:00:00Z,1932,"Crab, Dungeness",All,425164
1932-12-16T00:00:00Z,1932,"Crab, Dungeness",Eureka,7056
1932-12-16T00:00:00Z,1932,"Crab, Dungeness",Los Angeles,0
1932-12-16T00:00:00Z,1932,"Crab, Dungeness",Monterey,15376
1932-12-16T00:00:00Z,1932,"Crab, Dungeness",San Diego,0
1932-12-16T00:00:00Z,1932,"Crab, Dungeness",San Francisco,402732
1932-12-16T00:00:00Z,1932,"Crab, Dungeness",Santa Barbara,0
1933-01-16T00:00:00Z,1933,"Crab, Dungeness",All,330198
1933-01-16T00:00:00Z,1933,"Crab, Dungeness",Eureka,12640
1933-01-16T00:00:00Z,1933,"Crab, Dungeness",Los Angeles,0
1933-01-16T00:00:00Z,1933,"Crab, Dungeness",Monterey,17116
1933-01-16T00:00:00Z,1933,"Crab, Dungeness",San Diego,0
1933-01-16T00:00:00Z,1933,"Crab, Dungeness",San Francisco,300442
1933-01-16T00:00:00Z,1933,"Crab, Dungeness",Santa Barbara,0
1933-02-16T00:00:00Z,1933,"Crab, Dungeness",All,332196
1933-02-16T00:00:00Z,1933,"Crab, Dungeness",Eureka,14434
1933-02-16T00:00:00Z,1933,"Crab, Dungeness",Los Angeles,0
1933-02-16T00:00:00Z,1933,"Crab, Dungeness",Monterey,24430
1933-02-16T00:00:00Z,1933,"Crab, Dungeness",San Diego,0
1933-02-16T00:00:00Z,1933,"Crab, Dungeness",San Francisco,293332
1933-02-16T00:00:00Z,1933,"Crab, Dungeness",Santa Barbara,0
1933-03-16T00:00:00Z,1933,"Crab, Dungeness",All,365600
1933-03-16T00:00:00Z,1933,"Crab, Dungeness",Eureka,13524
1933-03-16T00:00:00Z,1933,"Crab, Dungeness",Los Angeles,0
1933-03-16T00:00:00Z,1933,"Crab, Dungeness",Monterey,41750
1933-03-16T00:00:00Z,1933,"Crab, Dungeness",San Diego,0
1933-03-16T00:00:00Z,1933,"Crab, Dungeness",San Francisco,310326
1933-03-16T00:00:00Z,1933,"Crab, Dungeness",Santa Barbara,0
1933-04-16T00:00:00Z,1933,"Crab, Dungeness",All,349456
1933-04-16T00:00:00Z,1933,"Crab, Dungeness",Eureka,16128
1933-04-16T00:00:00Z,1933,"Crab, Dungeness",Los Angeles,0
1933-04-16T00:00:00Z,1933,"Crab, Dungeness",Monterey,35366
1933-04-16T00:00:00Z,1933,"Crab, Dungeness",San Diego,0
1933-04-16T00:00:00Z,1933,"Crab, Dungeness",San Francisco,297962
1933-04-16T00:00:00Z,1933,"Crab, Dungeness",Santa Barbara,0
1933-05-16T00:00:00Z,1933,"Crab, Dungeness",All,296552
1933-05-16T00:00:00Z,1933,"Crab, Dungeness",Eureka,12592
1933-05-16T00:00:00Z,1933,"Crab, Dungeness",Los Angeles,0
1933-05-16T00:00:00Z,1933,"Crab, Dungeness",Monterey,16550
1933-05-16T00:00:00Z,1933,"Crab, Dungeness",San Diego,0
1933-05-16T00:00:00Z,1933,"Crab, Dungeness",San Francisco,267410
1933-05-16T00:00:00Z,1933,"Crab, Dungeness",Santa Barbara,0
1933-06-16T00:00:00Z,1933,"Crab, Dungeness",All,307264
1933-06-16T00:00:00Z,1933,"Crab, Dungeness",Eureka,17342
1933-06-16T00:00:00Z,1933,"Crab, Dungeness",Los Angeles,0
1933-06-16T00:00:00Z,1933,"Crab, Dungeness",Monterey,10948
1933-06-16T00:00:00Z,1933,"Crab, Dungeness",San Diego,0
1933-06-16T00:00:00Z,1933,"Crab, Dungeness",San Francisco,278974
1933-06-16T00:00:00Z,1933,"Crab, Dungeness",Santa Barbara,0
1933-07-16T00:00:00Z,1933,"Crab, Dungeness",All,415904
1933-07-16T00:00:00Z,1933,"Crab, Dungeness",Eureka,16164
1933-07-16T00:00:00Z,1933,"Crab, Dungeness",Los Angeles,0
1933-07-16T00:00:00Z,1933,"Crab, Dungeness",Monterey,3430
1933-07-16T00:00:00Z,1933,"Crab, Dungeness",San Diego,0
1933-07-16T00:00:00Z,1933,"Crab, Dungeness",San Francisco,396310
1933-07-16T00:00:00Z,1933,"Crab, Dungeness",Santa Barbara,0
1933-08-16T00:00:00Z,1933,"Crab, Dungeness",All,16548
1933-08-16T00:00:00Z,1933,"Crab, Dungeness",Eureka,16548
1933-08-16T00:00:00Z,1933,"Crab, Dungeness",Los Angeles,0
1933-08-16T00:00:00Z,1933,"Crab, Dungeness",Monterey,0
1933-08-16T00:00:00Z,1933,"Crab, Dungeness",San Diego,0
1933-08-16T00:00:00Z,1933,"Crab, Dungeness",San Francisco,0
1933-08-16T00:00:00Z,1933,"Crab, Dungeness",Santa Barbara,0
1933-09-16T00:00:00Z,1933,"Crab, Dungeness",All,0
1933-09-16T00:00:00Z,1933,"Crab, Dungeness",Eureka,0
1933-09-16T00:00:00Z,1933,"Crab, Dungeness",Los Angeles,0
1933-09-16T00:00:00Z,1933,"Crab, Dungeness",Monterey,0
1933-09-16T00:00:00Z,1933,"Crab, Dungeness",San Diego,0
1933-09-16T00:00:00Z,1933,"Crab, Dungeness",San Francisco,0
1933-09-16T00:00:00Z,1933,"Crab, Dungeness",Santa Barbara,0
1933-10-16T00:00:00Z,1933,"Crab, Dungeness",All,0
1933-10-16T00:00:00Z,1933,"Crab, Dungeness",Eureka,0
1933-10-16T00:00:00Z,1933,"Crab, Dungeness",Los Angeles,0
1933-10-16T00:00:00Z,1933,"Crab, Dungeness",Monterey,0
1933-10-16T00:00:00Z,1933,"Crab, Dungeness",San Diego,0
1933-10-16T00:00:00Z,1933,"Crab, Dungeness",San Francisco,0
1933-10-16T00:00:00Z,1933,"Crab, Dungeness",Santa Barbara,0
1933-11-16T00:00:00Z,1933,"Crab, Dungeness",All,316802
1933-11-16T00:00:00Z,1933,"Crab, Dungeness",Eureka,0
1933-11-16T00:00:00Z,1933,"Crab, Dungeness",Los Angeles,0
1933-11-16T00:00:00Z,1933,"Crab, Dungeness",Monterey,16790
1933-11-16T00:00:00Z,1933,"Crab, Dungeness",San Diego,0
1933-11-16T00:00:00Z,1933,"Crab, Dungeness",San Francisco,300012
1933-11-16T00:00:00Z,1933,"Crab, Dungeness",Santa Barbara,0
1933-12-16T00:00:00Z,1933,"Crab, Dungeness",All,477974
1933-12-16T00:00:00Z,1933,"Crab, Dungeness",Eureka,7352
1933-12-16T00:00:00Z,1933,"Crab, Dungeness",Los Angeles,0
1933-12-16T00:00:00Z,1933,"Crab, Dungeness",Monterey,21664
1933-12-16T00:00:00Z,1933,"Crab, Dungeness",San Diego,0
1933-12-16T00:00:00Z,1933,"Crab, Dungeness",San Francisco,448958
1933-12-16T00:00:00Z,1933,"Crab, Dungeness",Santa Barbara,0
1934-01-16T00:00:00Z,1934,"Crab, Dungeness",All,378608
1934-01-16T00:00:00Z,1934,"Crab, Dungeness",Eureka,13264
1934-01-16T00:00:00Z,1934,"Crab, Dungeness",Los Angeles,0
1934-01-16T00:00:00Z,1934,"Crab, Dungeness",Monterey,23570
1934-01-16T00:00:00Z,1934,"Crab, Dungeness",San Diego,0
1934-01-16T00:00:00Z,1934,"Crab, Dungeness",San Francisco,341774
1934-01-16T00:00:00Z,1934,"Crab, Dungeness",Santa Barbara,0
1934-02-16T00:00:00Z,1934,"Crab, Dungeness",All,430300
1934-02-16T00:00:00Z,1934,"Crab, Dungeness",Eureka,14332
1934-02-16T00:00:00Z,1934,"Crab, Dungeness",Los Angeles,0
1934-02-16T00:00:00Z,1934,"Crab, Dungeness",Monterey,31704
1934-02-16T00:00:00Z,1934,"Crab, Dungeness",San Diego,0
1934-02-16T00:00:00Z,1934,"Crab, Dungeness",San Francisco,384264
1934-02-16T00:00:00Z,1934,"Crab, Dungeness",Santa Barbara,0
1934-03-16T00:00:00Z,1934,"Crab, Dungeness",All,510740
1934-03-16T00:00:00Z,1934,"Crab, Dungeness",Eureka,16836
1934-03-16T00:00:00Z,1934,"Crab, Dungeness",Los Angeles,0
1934-03-16T00:00:00Z,1934,"Crab, Dungeness",Monterey,27430
1934-03-16T00:00:00Z,1934,"Crab, Dungeness",San Diego,0
1934-03-16T00:00:00Z,1934,"Crab, Dungeness",San Francisco,466474
1934-03-16T00:00:00Z,1934,"Crab, Dungeness",Santa Barbara,0
1934-04-16T00:00:00Z,1934,"Crab, Dungeness",All,410245
1934-04-16T00:00:00Z,1934,"Crab, Dungeness",Eureka,14213
1934-04-16T00:00:00Z,1934,"Crab, Dungeness",Los Angeles,0
1934-04-16T00:00:00Z,1934,"Crab, Dungeness",Monterey,26088
1934-04-16T00:00:00Z,1934,"Crab, Dungeness",San Diego,0
1934-04-16T00:00:00Z,1934,"Crab, Dungeness",San Francisco,369944
1934-04-16T00:00:00Z,1934,"Crab, Dungeness",Santa Barbara,0
1934-05-16T00:00:00Z,1934,"Crab, Dungeness",All,401626
1934-05-16T00:00:00Z,1934,"Crab, Dungeness",Eureka,12948
1934-05-16T00:00:00Z,1934,"Crab, Dungeness",Los Angeles,0
1934-05-16T00:00:00Z,1934,"Crab, Dungeness",Monterey,20692
1934-05-16T00:00:00Z,1934,"Crab, Dungeness",San Diego,0
1934-05-16T00:00:00Z,1934,"Crab, Dungeness",San Francisco,367986
1934-05-16T00:00:00Z,1934,"Crab, Dungeness",Santa Barbara,0
1934-06-16T00:00:00Z,1934,"Crab, Dungeness",All,384158
1934-06-16T00:00:00Z,1934,"Crab, Dungeness",Eureka,11904
1934-06-16T00:00:00Z,1934,"Crab, Dungeness",Los Angeles,0
1934-06-16T00:00:00Z,1934,"Crab, Dungeness",Monterey,12234
1934-06-16T00:00:00Z,1934,"Crab, Dungeness",San Diego,0
1934-06-16T00:00:00Z,1934,"Crab, Dungeness",San Francisco,360020
1934-06-16T00:00:00Z,1934,"Crab, Dungeness",Santa Barbara,0
1934-07-16T00:00:00Z,1934,"Crab, Dungeness",All,329084
1934-07-16T00:00:00Z,1934,"Crab, Dungeness",Eureka,13122
1934-07-16T00:00:00Z,1934,"Crab, Dungeness",Los Angeles,0
1934-07-16T00:00:00Z,1934,"Crab, Dungeness",Monterey,3170
1934-07-16T00:00:00Z,1934,"Crab, Dungeness",San Diego,0
1934-07-16T00:00:00Z,1934,"Crab, Dungeness",San Francisco,312792
1934-07-16T00:00:00Z,1934,"Crab, Dungeness",Santa Barbara,0
1934-08-16T00:00:00Z,1934,"Crab, Dungeness",All,9804
1934-08-16T00:00:00Z,1934,"Crab, Dungeness",Eureka,9804
1934-08-16T00:00:00Z,1934,"Crab, Dungeness",Los Angeles,0
1934-08-16T00:00:00Z,1934,"Crab, Dungeness",Monterey,0
1934-08-16T00:00:00Z,1934,"Crab, Dungeness",San Diego,0
1934-08-16T00:00:00Z,1934,"Crab, Dungeness",San Francisco,0
1934-08-16T00:00:00Z,1934,"Crab, Dungeness",Santa Barbara,0
1934-09-16T00:00:00Z,1934,"Crab, Dungeness",All,0
1934-09-16T00:00:00Z,1934,"Crab, Dungeness",Eureka,0
1934-09-16T00:00:00Z,1934,"Crab, Dungeness",Los Angeles,0
1934-09-16T00:00:00Z,1934,"Crab, Dungeness",Monterey,0
1934-09-16T00:00:00Z,1934,"Crab, Dungeness",San Diego,0
1934-09-16T00:00:00Z,1934,"Crab, Dungeness",San Francisco,0
1934-09-16T00:00:00Z,1934,"Crab, Dungeness",Santa Barbara,0
1934-10-16T00:00:00Z,1934,"Crab, Dungeness",All,0
1934-10-16T00:00:00Z,1934,"Crab, Dungeness",Eureka,0
1934-10-16T00:00:00Z,1934,"Crab, Dungeness",Los Angeles,0
1934-10-16T00:00:00Z,1934,"Crab, Dungeness",Monterey,0
1934-10-16T00:00:00Z,1934,"Crab, Dungeness",San Diego,0
1934-10-16T00:00:00Z,1934,"Crab, Dungeness",San Francisco,0
1934-10-16T00:00:00Z,1934,"Crab, Dungeness",Santa Barbara,0
1934-11-16T00:00:00Z,1934,"Crab, Dungeness",All,343706
1934-11-16T00:00:00Z,1934,"Crab, Dungeness",Eureka,0
1934-11-16T00:00:00Z,1934,"Crab, Dungeness",Los Angeles,0
1934-11-16T00:00:00Z,1934,"Crab, Dungeness",Monterey,39896
1934-11-16T00:00:00Z,1934,"Crab, Dungeness",San Diego,0
1934-11-16T00:00:00Z,1934,"Crab, Dungeness",San Francisco,303810
1934-11-16T00:00:00Z,1934,"Crab, Dungeness",Santa Barbara,0
1934-12-16T00:00:00Z,1934,"Crab, Dungeness",All,569810
1934-12-16T00:00:00Z,1934,"Crab, Dungeness",Eureka,4228
1934-12-16T00:00:00Z,1934,"Crab, Dungeness",Los Angeles,0
1934-12-16T00:00:00Z,1934,"Crab, Dungeness",Monterey,50488
1934-12-16T00:00:00Z,1934,"Crab, Dungeness",San Diego,0
1934-12-16T00:00:00Z,1934,"Crab, Dungeness",San Francisco,515094
1934-12-16T00:00:00Z,1934,"Crab, Dungeness",Santa Barbara,0
1935-01-16T00:00:00Z,1935,"Crab, Dungeness",All,435126
1935-01-16T00:00:00Z,1935,"Crab, Dungeness",Eureka,18442
1935-01-16T00:00:00Z,1935,"Crab, Dungeness",Los Angeles,0
1935-01-16T00:00:00Z,1935,"Crab, Dungeness",Monterey,13154
1935-01-16T00:00:00Z,1935,"Crab, Dungeness",San Diego,0
1935-01-16T00:00:00Z,1935,"Crab, Dungeness",San Francisco,403530
1935-01-16T00:00:00Z,1935,"Crab, Dungeness",Santa Barbara,0
1935-02-16T00:00:00Z,1935,"Crab, Dungeness",All,421732
1935-02-16T00:00:00Z,1935,"Crab, Dungeness",Eureka,17344
1935-02-16T00:00:00Z,1935,"Crab, Dungeness",Los Angeles,0
1935-02-16T00:00:00Z,1935,"Crab, Dungeness",Monterey,1216
1935-02-16T00:00:00Z,1935,"Crab, Dungeness",San Diego,0
1935-02-16T00:00:00Z,1935,"Crab, Dungeness",San Francisco,403172
1935-02-16T00:00:00Z,1935,"Crab, Dungeness",Santa Barbara,0
1935-03-16T00:00:00Z,1935,"Crab, Dungeness",All,453204
1935-03-16T00:00:00Z,1935,"Crab, Dungeness",Eureka,16792
1935-03-16T00:00:00Z,1935,"Crab, Dungeness",Los Angeles,0
1935-03-16T00:00:00Z,1935,"Crab, Dungeness",Monterey,4076
1935-03-16T00:00:00Z,1935,"Crab, Dungeness",San Diego,0
1935-03-16T00:00:00Z,1935,"Crab, Dungeness",San Francisco,432336
1935-03-16T00:00:00Z,1935,"Crab, Dungeness",Santa Barbara,0
1935-04-16T00:00:00Z,1935,"Crab, Dungeness",All,400060
1935-04-16T00:00:00Z,1935,"Crab, Dungeness",Eureka,11114
1935-04-16T00:00:00Z,1935,"Crab, Dungeness",Los Angeles,0
1935-04-16T00:00:00Z,1935,"Crab, Dungeness",Monterey,3286
1935-04-16T00:00:00Z,1935,"Crab, Dungeness",San Diego,0
1935-04-16T00:00:00Z,1935,"Crab, Dungeness",San Francisco,385660
1935-04-16T00:00:00Z,1935,"Crab, Dungeness",Santa Barbara,0
1935-05-16T00:00:00Z,1935,"Crab, Dungeness",All,375666
1935-05-16T00:00:00Z,1935,"Crab, Dungeness",Eureka,15766
1935-05-16T00:00:00Z,1935,"Crab, Dungeness",Los Angeles,0
1935-05-16T00:00:00Z,1935,"Crab, Dungeness",Monterey,1818
1935-05-16T00:00:00Z,1935,"Crab, Dungeness",San Diego,0
1935-05-16T00:00:00Z,1935,"Crab, Dungeness",San Francisco,358082
1935-05-16T00:00:00Z,1935,"Crab, Dungeness",Santa Barbara,0
1935-06-16T00:00:00Z,1935,"Crab, Dungeness",All,312844
1935-06-16T00:00:00Z,1935,"Crab, Dungeness",Eureka,18860
1935-06-16T00:00:00Z,1935,"Crab, Dungeness",Los Angeles,0
1935-06-16T00:00:00Z,1935,"Crab, Dungeness",Monterey,192
1935-06-16T00:00:00Z,1935,"Crab, Dungeness",San Diego,0
1935-06-16T00:00:00Z,1935,"Crab, Dungeness",San Francisco,293792
1935-06-16T00:00:00Z,1935,"Crab, Dungeness",Santa Barbara,0
1935-07-16T00:00:00Z,1935,"Crab, Dungeness",All,183268
1935-07-16T00:00:00Z,1935,"Crab, Dungeness",Eureka,25374
1935-07-16T00:00:00Z,1935,"Crab, Dungeness",Los Angeles,0
1935-07-16T00:00:00Z,1935,"Crab, Dungeness",Monterey,182
1935-07-16T00:00:00Z,1935,"Crab, Dungeness",San Diego,0
1935-07-16T00:00:00Z,1935,"Crab, Dungeness",San Francisco,157712
1935-07-16T00:00:00Z,1935,"Crab, Dungeness",Santa Barbara,0
1935-08-16T00:00:00Z,1935,"Crab, Dungeness",All,24446
1935-08-16T00:00:00Z,1935,"Crab, Dungeness",Eureka,24446
1935-08-16T00:00:00Z,1935,"Crab, Dungeness",Los Angeles,0
1935-08-16T00:00:00Z,1935,"Crab, Dungeness",Monterey,0
1935-08-16T00:00:00Z,1935,"Crab, Dungeness",San Diego,0
1935-08-16T00:00:00Z,1935,"Crab, Dungeness",San Francisco,0
1935-08-16T00:00:00Z,1935,"Crab, Dungeness",Santa Barbara,0
1935-09-16T00:00:00Z,1935,"Crab, Dungeness",All,0
1935-09-16T00:00:00Z,1935,"Crab, Dungeness",Eureka,0
1935-09-16T00:00:00Z,1935,"Crab, Dungeness",Los Angeles,0
1935-09-16T00:00:00Z,1935,"Crab, Dungeness",Monterey,0
1935-09-16T00:00:00Z,1935,"Crab, Dungeness",San Diego,0
1935-09-16T00:00:00Z,1935,"Crab, Dungeness",San Francisco,0
1935-09-16T00:00:00Z,1935,"Crab, Dungeness",Santa Barbara,0
1935-10-16T00:00:00Z,1935,"Crab, Dungeness",All,0
1935-10-16T00:00:00Z,1935,"Crab, Dungeness",Eureka,0
1935-10-16T00:00:00Z,1935,"Crab, Dungeness",Los Angeles,0
1935-10-16T00:00:00Z,1935,"Crab, Dungeness",Monterey,0
1935-10-16T00:00:00Z,1935,"Crab, Dungeness",San Diego,0
1935-10-16T00:00:00Z,1935,"Crab, Dungeness",San Francisco,0
1935-10-16T00:00:00Z,1935,"Crab, Dungeness",Santa Barbara,0
1935-11-16T00:00:00Z,1935,"Crab, Dungeness",All,602796
1935-11-16T00:00:00Z,1935,"Crab, Dungeness",Eureka,0
1935-11-16T00:00:00Z,1935,"Crab, Dungeness",Los Angeles,0
1935-11-16T00:00:00Z,1935,"Crab, Dungeness",Monterey,2586
1935-11-16T00:00:00Z,1935,"Crab, Dungeness",San Diego,0
1935-11-16T00:00:00Z,1935,"Crab, Dungeness",San Francisco,600210
1935-11-16T00:00:00Z,1935,"Crab, Dungeness",Santa Barbara,0
1935-12-16T00:00:00Z,1935,"Crab, Dungeness",All,471046
1935-12-16T00:00:00Z,1935,"Crab, Dungeness",Eureka,8380
1935-12-16T00:00:00Z,1935,"Crab, Dungeness",Los Angeles,0
1935-12-16T00:00:00Z,1935,"Crab, Dungeness",Monterey,170
1935-12-16T00:00:00Z,1935,"Crab, Dungeness",San Diego,0
1935-12-16T00:00:00Z,1935,"Crab, Dungeness",San Francisco,462496
1935-12-16T00:00:00Z,1935,"Crab, Dungeness",Santa Barbara,0
1936-01-16T00:00:00Z,1936,"Crab, Dungeness",All,476352
1936-01-16T00:00:00Z,1936,"Crab, Dungeness",Eureka,20528
1936-01-16T00:00:00Z,1936,"Crab, Dungeness",Los Angeles,0
1936-01-16T00:00:00Z,1936,"Crab, Dungeness",Monterey,286
1936-01-16T00:00:00Z,1936,"Crab, Dungeness",San Diego,0
1936-01-16T00:00:00Z,1936,"Crab, Dungeness",San Francisco,455538
1936-01-16T00:00:00Z,1936,"Crab, Dungeness",Santa Barbara,0
1936-02-16T00:00:00Z,1936,"Crab, Dungeness",All,374054
1936-02-16T00:00:00Z,1936,"Crab, Dungeness",Eureka,20114
1936-02-16T00:00:00Z,1936,"Crab, Dungeness",Los Angeles,0
1936-02-16T00:00:00Z,1936,"Crab, Dungeness",Monterey,408
1936-02-16T00:00:00Z,1936,"Crab, Dungeness",San Diego,0
1936-02-16T00:00:00Z,1936,"Crab, Dungeness",San Francisco,353532
1936-02-16T00:00:00Z,1936,"Crab, Dungeness",Santa Barbara,0
1936-03-16T00:00:00Z,1936,"Crab, Dungeness",All,204854
1936-03-16T00:00:00Z,1936,"Crab, Dungeness",Eureka,20788
1936-03-16T00:00:00Z,1936,"Crab, Dungeness",Los Angeles,0
1936-03-16T00:00:00Z,1936,"Crab, Dungeness",Monterey,768
1936-03-16T00:00:00Z,1936,"Crab, Dungeness",San Diego,0
1936-03-16T00:00:00Z,1936,"Crab, Dungeness",San Francisco,183298
1936-03-16T00:00:00Z,1936,"Crab, Dungeness",Santa Barbara,0
1936-04-16T00:00:00Z,1936,"Crab, Dungeness",All,202984
1936-04-16T00:00:00Z,1936,"Crab, Dungeness",Eureka,30214
1936-04-16T00:00:00Z,1936,"Crab, Dungeness",Los Angeles,0
1936-04-16T00:00:00Z,1936,"Crab, Dungeness",Monterey,54
1936-04-16T00:00:00Z,1936,"Crab, Dungeness",San Diego,0
1936-04-16T00:00:00Z,1936,"Crab, Dungeness",San Francisco,172716
1936-04-16T00:00:00Z,1936,"Crab, Dungeness",Santa Barbara,0
1936-05-16T00:00:00Z,1936,"Crab, Dungeness",All,162906
1936-05-16T00:00:00Z,1936,"Crab, Dungeness",Eureka,32032
1936-05-16T00:00:00Z,1936,"Crab, Dungeness",Los Angeles,0
1936-05-16T00:00:00Z,1936,"Crab, Dungeness",Monterey,54
1936-05-16T00:00:00Z,1936,"Crab, Dungeness",San Diego,0
1936-05-16T00:00:00Z,1936,"Crab, Dungeness",San Francisco,130820
1936-05-16T00:00:00Z,1936,"Crab, Dungeness",Santa Barbara,0
1936-06-16T00:00:00Z,1936,"Crab, Dungeness",All,89572
1936-06-16T00:00:00Z,1936,"Crab, Dungeness",Eureka,31364
1936-06-16T00:00:00Z,1936,"Crab, Dungeness",Los Angeles,0
1936-06-16T00:00:00Z,1936,"Crab, Dungeness",Monterey,36
1936-06-16T00:00:00Z,1936,"Crab, Dungeness",San Diego,0
1936-06-16T00:00:00Z,1936,"Crab, Dungeness",San Francisco,58172
1936-06-16T00:00:00Z,1936,"Crab, Dungeness",Santa Barbara,0
1936-07-16T00:00:00Z,1936,"Crab, Dungeness",All,161406
1936-07-16T00:00:00Z,1936,"Crab, Dungeness",Eureka,34304
1936-07-16T00:00:00Z,1936,"Crab, Dungeness",Los Angeles,0
1936-07-16T00:00:00Z,1936,"Crab, Dungeness",Monterey,18
1936-07-16T00:00:00Z,1936,"Crab, Dungeness",San Diego,0
1936-07-16T00:00:00Z,1936,"Crab, Dungeness",San Francisco,127084
1936-07-16T00:00:00Z,1936,"Crab, Dungeness",Santa Barbara,0
1936-08-16T00:00:00Z,1936,"Crab, Dungeness",All,53106
1936-08-16T00:00:00Z,1936,"Crab, Dungeness",Eureka,33960
1936-08-16T00:00:00Z,1936,"Crab, Dungeness",Los Angeles,0
1936-08-16T00:00:00Z,1936,"Crab, Dungeness",Monterey,0
1936-08-16T00:00:00Z,1936,"Crab, Dungeness",San Diego,0
1936-08-16T00:00:00Z,1936,"Crab, Dungeness",San Francisco,19146
1936-08-16T00:00:00Z,1936,"Crab, Dungeness",Santa Barbara,0
1936-09-16T00:00:00Z,1936,"Crab, Dungeness",All,0
1936-09-16T00:00:00Z,1936,"Crab, Dungeness",Eureka,0
1936-09-16T00:00:00Z,1936,"Crab, Dungeness",Los Angeles,0
1936-09-16T00:00:00Z,1936,"Crab, Dungeness",Monterey,0
1936-09-16T00:00:00Z,1936,"Crab, Dungeness",San Diego,0
1936-09-16T00:00:00Z,1936,"Crab, Dungeness",San Francisco,0
1936-09-16T00:00:00Z,1936,"Crab, Dungeness",Santa Barbara,0
1936-10-16T00:00:00Z,1936,"Crab, Dungeness",All,0
1936-10-16T00:00:00Z,1936,"Crab, Dungeness",Eureka,0
1936-10-16T00:00:00Z,1936,"Crab, Dungeness",Los Angeles,0
1936-10-16T00:00:00Z,1936,"Crab, Dungeness",Monterey,0
1936-10-16T00:00:00Z,1936,"Crab, Dungeness",San Diego,0
1936-10-16T00:00:00Z,1936,"Crab, Dungeness",San Francisco,0
1936-10-16T00:00:00Z,1936,"Crab, Dungeness",Santa Barbara,0
1936-11-16T00:00:00Z,1936,"Crab, Dungeness",All,408516
1936-11-16T00:00:00Z,1936,"Crab, Dungeness",Eureka,0
1936-11-16T00:00:00Z,1936,"Crab, Dungeness",Los Angeles,0
1936-11-16T00:00:00Z,1936,"Crab, Dungeness",Monterey,4474
1936-11-16T00:00:00Z,1936,"Crab, Dungeness",San Diego,0
1936-11-16T00:00:00Z,1936,"Crab, Dungeness",San Francisco,404042
1936-11-16T00:00:00Z,1936,"Crab, Dungeness",Santa Barbara,0
1936-12-16T00:00:00Z,1936,"Crab, Dungeness",All,178052
1936-12-16T00:00:00Z,1936,"Crab, Dungeness",Eureka,6596
1936-12-16T00:00:00Z,1936,"Crab, Dungeness",Los Angeles,0
1936-12-16T00:00:00Z,1936,"Crab, Dungeness",Monterey,158
1936-12-16T00:00:00Z,1936,"Crab, Dungeness",San Diego,0
1936-12-16T00:00:00Z,1936,"Crab, Dungeness",San Francisco,171298
1936-12-16T00:00:00Z,1936,"Crab, Dungeness",Santa Barbara,0
